index,loctype,y_loc,x_loc,demand,capacity,setup_cost,cluster,cen_x_loc,cen_y_loc,centroid_dist
1231,Customer,176222.06,142487.1525,349,0,0.0,111,142394.13953125,173328.315625,2895.2388364692615
1709,Customer,171930.28,139339.1725,359,0,0.0,111,142394.13953125,173328.315625,3359.6617643437867
1736,Customer,173955.59,137249.52,349,0,0.0,111,142394.13953125,173328.315625,5182.719678204743
1972,Customer,175547.655,140368.8825,304,0,0.0,111,142394.13953125,173328.315625,3004.5188140620708
2156,Customer,170976.5525,137750.6525,283,0,0.0,111,142394.13953125,173328.315625,5205.070758932743
2182,Customer,168017.325,145671.855,297,0,0.0,111,142394.13953125,173328.315625,6240.996724315818
2590,Customer,175439.7375,144747.355,317,0,0.0,111,142394.13953125,173328.315625,3161.601710619614
2984,Customer,168833.6325,144234.8825,340,0,0.0,111,142394.13953125,173328.315625,4857.006389862196
93,Facility,58729.3025,937.805,0,5867,58107.2915,150,4975.255000000005,56402.597307692304,4659.8883628700405
250,Customer,52189.095,2949.785,345,0,0.0,150,4975.255000000005,56402.597307692304,4675.054055070206
330,Customer,58748.425,5157.965,290,0,0.0,150,4975.255000000005,56402.597307692304,2352.9323207643824
542,Customer,59121.235,10071.865,365,0,0.0,150,4975.255000000005,56402.597307692304,5776.367750943154
1084,Customer,54995.73,6128.0875,468,0,0.0,150,4975.255000000005,56402.597307692304,1818.8728362669065
1093,Customer,55726.685,3484.25,312,0,0.0,150,4975.255000000005,56402.597307692304,1637.056308657388
1136,Customer,55065.685,4678.8175,269,0,0.0,150,4975.255000000005,56402.597307692304,1369.3829668377725
1260,Customer,54314.515,9181.1275,401,0,0.0,150,4975.255000000005,56402.597307692304,4695.684317536033
1559,Customer,51086.215,5803.9825,453,0,0.0,150,4975.255000000005,56402.597307692304,5380.586409565413
1599,Customer,57439.3525,1819.0425,395,0,0.0,150,4975.255000000005,56402.597307692304,3322.128635970204
1616,Customer,59130.11,6488.7075,386,0,0.0,150,4975.255000000005,56402.597307692304,3119.2729852412435
1916,Customer,58716.6,4209.695,280,0,0.0,150,4975.255000000005,56402.597307692304,2437.3531901649517
1952,Customer,57970.815,3767.185,378,0,0.0,150,4975.255000000005,56402.597307692304,1979.580727165956
94,Facility,84278.9925,139063.4075,0,4061,53231.4274,240,139020.02666666667,82176.426875,2103.013101274523
218,Customer,79121.375,135559.4875,238,0,0.0,240,139020.02666666667,82176.426875,4616.131852858537
236,Customer,84771.805,143258.8225,435,0,0.0,240,139020.02666666667,82176.426875,4970.249262201295
345,Customer,80848.18,141145.4425,350,0,0.0,240,139020.02666666667,82176.426875,2506.3184605176016
577,Customer,87226.55,137043.72,386,0,0.0,240,139020.02666666667,82176.426875,5423.055561062497
996,Customer,85713.2875,139783.285,365,0,0.0,240,139020.02666666667,82176.426875,3618.279475673234
1626,Customer,78695.81,140858.0575,390,0,0.0,240,139020.02666666667,82176.426875,3936.121336394345
1700,Customer,82384.8775,141519.3275,451,0,0.0,240,139020.02666666667,82176.426875,2507.978532317138
1731,Customer,78038.94,136496.48,305,0,0.0,240,139020.02666666667,82176.426875,4846.347637101749
1983,Customer,80405.94,138526.1775,325,0,0.0,240,139020.02666666667,82176.426875,1838.0725703749158
2320,Customer,79554.4325,135925.035,299,0,0.0,240,139020.02666666667,82176.426875,4056.3318305172975
2708,Customer,85076.9325,139061.0775,257,0,0.0,240,139020.02666666667,82176.426875,2900.7961065152354
96,Facility,82767.5175,11056.9725,0,4012,36446.0206,64,14743.12781250001,84879.8221875,4248.4787960758995
323,Facility,88189.8325,9726.6625,0,3966,45722.1135,64,14743.12781250001,84879.8221875,6010.08257017923
380,Facility,86956.7425,15906.2525,0,5165,60286.3044,64,14743.12781250001,84879.8221875,2380.4321084935423
403,Facility,84837.89,16521.845,0,4045,51529.3218,64,14743.12781250001,84879.8221875,1779.2113818926673
249,Customer,85387.6725,14747.555,295,0,0.0,64,14743.12781250001,84879.8221875,507.8696091473741
473,Customer,78543.905,13614.7275,402,0,0.0,64,14743.12781250001,84879.8221875,6435.614490637865
2432,Customer,85453.365,18491.0625,298,0,0.0,64,14743.12781250001,84879.8221875,3791.56508312017
2895,Customer,86901.6525,17879.945,438,0,0.0,64,14743.12781250001,84879.8221875,3731.9458571017844
97,Facility,116520.235,173308.7475,0,4758,59110.3624,177,170560.11583333334,116290.52770833333,2758.213457810606
178,Facility,114720.8875,171511.3125,0,4602,56292.4056,177,170560.11583333334,116290.52770833333,1835.359769171832
1029,Customer,117484.605,169867.5225,397,0,0.0,177,170560.11583333334,116290.52770833333,1380.4007040898641
1097,Customer,117145.0125,167189.425,312,0,0.0,177,170560.11583333334,116290.52770833333,3477.3123174525367
1669,Customer,119126.445,167625.8175,208,0,0.0,177,170560.11583333334,116290.52770833333,4080.751596725393
1719,Customer,116726.885,170335.405,352,0,0.0,177,170560.11583333334,116290.52770833333,490.8183417599927
1827,Customer,117072.66,168919.5025,280,0,0.0,177,170560.11583333334,116290.52770833333,1817.5101185905112
2140,Customer,117074.67,171431.9175,270,0,0.0,177,170560.11583333334,116290.52770833333,1172.5686673210332
2292,Customer,114360.785,169583.7925,449,0,0.0,177,170560.11583333334,116290.52770833333,2162.663675095315
2400,Customer,116800.73,172427.375,456,0,0.0,177,170560.11583333334,116290.52770833333,1935.7074091717907
2549,Customer,112701.4875,173320.3375,266,0,0.0,177,170560.11583333334,116290.52770833333,4527.696242701069
2603,Customer,115751.93,171200.235,324,0,0.0,177,170560.11583333334,116290.52770833333,836.5644260640801
101,Facility,118267.815,52657.5125,0,5843,44544.7125,283,53381.88525,123827.82375,5606.996805868455
231,Facility,122345.1525,57788.9225,0,6159,42263.9073,283,53381.88525,123827.82375,4649.762505597908
391,Facility,118651.5125,52572.1,0,4910,36048.768,283,53381.88525,123827.82375,5239.270016709781
1359,Customer,120825.3025,51307.5225,273,0,0.0,283,53381.88525,123827.82375,3649.399221144361
1629,Customer,123433.885,49312.195,312,0,0.0,283,53381.88525,123827.82375,4088.71207957917
1695,Customer,128198.325,53198.85,354,0,0.0,283,53381.88525,123827.82375,4374.332300933953
2076,Customer,128550.4225,53936.2775,307,0,0.0,283,53381.88525,123827.82375,4755.0278359187
2354,Customer,124932.485,54172.9875,321,0,0.0,283,53381.88525,123827.82375,1358.7197088460302
2604,Customer,124786.27,51531.555,319,0,0.0,283,53381.88525,123827.82375,2083.8285073882967
2773,Customer,128287.0675,57340.93,309,0,0.0,283,53381.88525,123827.82375,5963.127548058712
102,Facility,15873.9225,188700.85,0,4405,65578.2304,86,190937.88416666666,15295.658166666675,2310.565191038632
254,Facility,18965.1,189483.0675,0,5143,70437.7934,86,190937.88416666666,15295.658166666675,3947.3148977282885
436,Facility,13465.57,190699.6825,0,5562,43568.467,86,190937.88416666666,15295.658166666675,1845.5250558516318
320,Customer,19402.845,192554.0925,315,0,0.0,86,190937.88416666666,15295.658166666675,4413.741390322135
1008,Customer,13383.065,195364.195,354,0,0.0,86,190937.88416666666,15295.658166666675,4821.850289511718
1026,Customer,16275.74,193825.5825,408,0,0.0,86,190937.88416666666,15295.658166666675,3049.4855409340976
1108,Customer,13409.625,189362.9475,297,0,0.0,86,190937.88416666666,15295.658166666675,2457.1419596306955
1217,Customer,10491.865,191087.11,305,0,0.0,86,190937.88416666666,15295.658166666675,4806.110395886415
1219,Customer,13701.87,188313.495,344,0,0.0,86,190937.88416666666,15295.658166666675,3070.4363237696443
2022,Customer,14869.88,193028.51,343,0,0.0,86,190937.88416666666,15295.658166666675,2133.542458497326
2459,Customer,10283.8025,192812.3825,350,0,0.0,86,190937.88416666666,15295.658166666675,5350.929005805289
2523,Customer,16963.0,190693.0975,219,0,0.0,86,190937.88416666666,15295.658166666675,1685.2149125144554
2562,Customer,15200.915,190520.2075,338,0,0.0,86,190937.88416666666,15295.658166666675,428.2873632361883
2660,Customer,17336.2775,188815.0275,321,0,0.0,86,190937.88416666666,15295.658166666675,2944.5963544745523
2958,Customer,19811.395,188808.015,326,0,0.0,86,190937.88416666666,15295.658166666675,4992.817021986741
103,Facility,136509.165,185599.6675,0,4728,51321.3028,41,182852.15357142856,136792.91464285715,2762.127196114564
183,Customer,140170.855,183106.1825,383,0,0.0,41,182852.15357142856,136792.91464285715,3387.4786719572944
909,Customer,135890.3725,184151.1125,426,0,0.0,41,182852.15357142856,136792.91464285715,1581.7321573985373
1098,Customer,134587.7525,179369.46,309,0,0.0,41,182852.15357142856,136792.91464285715,4122.122582937121
1117,Customer,137955.285,181476.8375,309,0,0.0,41,182852.15357142856,136792.91464285715,1800.7218395671466
1282,Customer,133003.0025,183887.3125,370,0,0.0,41,182852.15357142856,136792.91464285715,3928.7387362838563
2075,Customer,139433.97,182374.5025,363,0,0.0,41,182852.15357142856,136792.91464285715,2683.900882210402
104,Facility,30978.825,154365.725,0,4749,37498.9313,236,156642.03166666668,34293.69208333334,4021.1833856314024
256,Facility,38318.2525,153421.21,0,4696,57812.6246,236,156642.03166666668,34293.69208333334,5154.685126743406
476,Facility,34445.485,154067.4775,0,2993,73217.4234,236,156642.03166666668,34293.69208333334,2579.0250573910434
49,Customer,31835.7975,158514.9125,377,0,0.0,236,156642.03166666668,34293.69208333334,3090.134042181136
483,Customer,33658.7225,158426.8175,306,0,0.0,236,156642.03166666668,34293.69208333334,1894.3724139212584
638,Customer,34315.355,159515.4675,345,0,0.0,236,156642.03166666668,34293.69208333334,2873.5174908537565
1102,Customer,32433.195,154386.9875,340,0,0.0,236,156642.03166666668,34293.69208333334,2923.4694441210318
1324,Customer,34698.4925,161977.135,310,0,0.0,236,156642.03166666668,34293.69208333334,5350.438389018038
1775,Customer,33592.155,154925.1575,242,0,0.0,236,156642.03166666668,34293.69208333334,1854.6727968726038
1846,Customer,31723.805,156304.8,317,0,0.0,236,156642.03166666668,34293.69208333334,2591.919138030032
2550,Customer,39083.7425,156603.3775,365,0,0.0,236,156642.03166666668,34293.69208333334,4790.206377475726
2968,Customer,36440.4775,157195.3125,234,0,0.0,236,156642.03166666668,34293.69208333334,2216.9364685860205
106,Facility,69557.7875,155910.7775,0,5309,32124.063,258,153234.69708333333,72123.53145833334,3707.350597959522
122,Facility,70780.12,155502.005,0,5093,56592.3848,258,153234.69708333333,72123.53145833334,2635.4201819369687
137,Facility,73912.7375,154645.2875,0,6164,70060.1645,258,153234.69708333333,72123.53145833334,2278.3817904662847
206,Customer,72548.33,153038.2225,274,0,0.0,258,153234.69708333333,72123.53145833334,468.03425397948087
420,Customer,72911.36,155268.8075,241,0,0.0,258,153234.69708333333,72123.53145833334,2181.3479773425524
546,Customer,74421.8175,150627.8125,344,0,0.0,258,153234.69708333333,72123.53145833334,3475.3368124745602
670,Customer,69595.5225,149635.9675,368,0,0.0,258,153234.69708333333,72123.53145833334,4397.918133318546
733,Customer,75679.875,157976.01,294,0,0.0,258,153234.69708333333,72123.53145833334,5926.856465286168
815,Customer,67859.1375,151801.1675,286,0,0.0,258,153234.69708333333,72123.53145833334,4498.895742086242
1428,Customer,72805.415,153978.1975,171,0,0.0,258,153234.69708333333,72123.53145833334,1008.83994467873
1442,Customer,71464.315,150742.51,361,0,0.0,258,153234.69708333333,72123.53145833334,2577.8989113755033
1676,Customer,73945.96,149689.6,400,0,0.0,258,153234.69708333333,72123.53145833334,3986.0957238555825
107,Facility,145986.06,180031.145,0,3969,55601.4271,292,185467.315625,142627.4771875,6389.994489241237
177,Facility,143198.5125,186440.1175,0,4114,27876.1816,292,185467.315625,142627.4771875,1128.018092109132
396,Facility,143924.865,186997.44,0,4482,52658.1013,292,185467.315625,142627.4771875,2006.1145877024899
492,Customer,139397.8725,185771.8575,368,0,0.0,292,185467.315625,142627.4771875,3243.931594708869
725,Customer,141384.9875,185233.0225,393,0,0.0,292,185467.315625,142627.4771875,1264.3867651814874
1909,Customer,141435.0275,187410.22,414,0,0.0,292,185467.315625,142627.4771875,2279.6520935469543
2387,Customer,140971.41,189856.285,369,0,0.0,292,185467.315625,142627.4771875,4691.01382477201
2670,Customer,144721.0825,181998.4375,478,0,0.0,292,185467.315625,142627.4771875,4051.70317898926
108,Facility,180055.595,138801.42,0,4401,68612.2854,205,135626.85475,184687.19775,5615.123200813597
20,Customer,183503.9325,139827.33,257,0,0.0,205,135626.85475,184687.19775,4363.955657167018
370,Customer,183097.83,141176.7625,330,0,0.0,205,135626.85475,184687.19775,5773.003194027376
398,Customer,187583.07,131742.325,363,0,0.0,205,135626.85475,184687.19775,4845.167434357157
468,Customer,189193.605,133206.6875,322,0,0.0,205,135626.85475,184687.19775,5115.165277957818
1331,Customer,178860.4375,136953.4525,387,0,0.0,205,135626.85475,184687.19775,5975.867853398791
1356,Customer,181152.655,133813.375,284,0,0.0,205,135626.85475,184687.19775,3972.618941609876
1423,Customer,189310.245,134669.09,322,0,0.0,205,135626.85475,184687.19775,4721.215859508561
2359,Customer,186302.67,131574.0325,379,0,0.0,205,135626.85475,184687.19775,4362.925484192364
2396,Customer,187811.9375,134504.0725,365,0,0.0,205,135626.85475,184687.19775,3320.337104293049
109,Facility,66430.6875,150819.295,0,5877,71180.1017,97,150025.0655,61614.2515,4881.480947495984
896,Customer,62667.3,151616.705,317,0,0.0,97,150025.0655,61614.2515,1908.4620617954338
1573,Customer,60832.22,151653.1775,378,0,0.0,97,150025.0655,61614.2515,1806.1898990793368
1679,Customer,58483.73,147381.3125,334,0,0.0,97,150025.0655,61614.2515,4097.510803765038
2369,Customer,59657.32,148654.8375,344,0,0.0,97,150025.0655,61614.2515,2388.9549321149307
110,Facility,189797.43,4213.3475,0,4151,56454.8004,219,4801.816428571445,193248.06,3500.4489821727234
621,Customer,192499.715,2802.5825,410,0,0.0,219,4801.816428571445,193248.06,2134.702916139905
857,Customer,195214.84,2732.86,348,0,0.0,219,4801.816428571445,193248.06,2854.6110543692466
1280,Customer,193115.855,4383.315,460,0,0.0,219,4801.816428571445,193248.06,438.8867823725579
1281,Customer,196333.8725,9475.6175,335,0,0.0,219,4801.816428571445,193248.06,5600.594186373707
1399,Customer,194378.275,5964.05,379,0,0.0,219,4801.816428571445,193248.06,1621.164032656957
1730,Customer,191396.4325,4040.9425,262,0,0.0,219,4801.816428571445,193248.06,2001.8625162423123
111,Facility,58653.9725,62678.8125,0,4846,42150.1529,280,67730.00681818182,58140.67340909091,5077.207893789697
372,Facility,61364.47,70638.76,0,3941,56757.3942,280,67730.00681818182,58140.67340909091,4342.085850405821
54,Customer,57913.295,68687.2125,429,0,0.0,280,67730.00681818182,58140.67340909091,983.8412769475104
154,Customer,53189.205,70949.6375,227,0,0.0,280,67730.00681818182,58140.67340909091,5906.188376062028
229,Customer,57776.56,65759.955,348,0,0.0,280,67730.00681818182,58140.67340909091,2003.4177649709745
242,Customer,60837.18,67881.3575,354,0,0.0,280,67730.00681818182,58140.67340909091,2700.7507888924147
820,Customer,54880.06,70482.47,353,0,0.0,280,67730.00681818182,58140.67340909091,4267.042696154811
877,Customer,56901.495,65119.8825,408,0,0.0,280,67730.00681818182,58140.67340909091,2889.344577221828
2136,Customer,61588.61,66537.8975,352,0,0.0,280,67730.00681818182,58140.67340909091,3648.20385414874
2585,Customer,59965.71,71067.9575,340,0,0.0,280,67730.00681818182,58140.67340909091,3804.2966909019533
2825,Customer,56476.85,65226.1325,333,0,0.0,280,67730.00681818182,58140.67340909091,3006.2759251089005
112,Facility,131742.3525,124749.21,0,5037,34558.8521,27,130284.58632352941,128789.67544117647,6273.650680169618
207,Facility,127612.015,128254.4675,0,5479,32048.3408,27,130284.58632352941,128789.67544117647,2346.969653054849
488,Facility,124481.8775,133682.0875,0,4939,67028.3649,27,130284.58632352941,128789.67544117647,5486.359206807664
366,Customer,127760.5275,130671.47,388,0,0.0,27,130284.58632352941,128789.67544117647,1099.4655355886225
655,Customer,127264.0275,135958.4575,372,0,0.0,27,130284.58632352941,128789.67544117647,5875.40771075503
731,Customer,133055.675,125580.7225,287,0,0.0,27,130284.58632352941,128789.67544117647,6350.203705881499
991,Customer,131026.5025,131213.155,318,0,0.0,27,130284.58632352941,128789.67544117647,2421.907322340695
1120,Customer,126547.9025,133060.705,328,0,0.0,27,130284.58632352941,128789.67544117647,3568.2461834407914
1185,Customer,127368.675,130002.9125,219,0,0.0,27,130284.58632352941,128789.67544117647,1448.6484724340094
1245,Customer,130277.275,133202.8875,390,0,0.0,27,130284.58632352941,128789.67544117647,3275.5815062369684
1633,Customer,129212.5875,130329.0825,355,0,0.0,27,130284.58632352941,128789.67544117647,425.2464217590242
1807,Customer,123693.0125,132840.405,346,0,0.0,27,130284.58632352941,128789.67544117647,5701.594710513674
1955,Customer,133972.1475,127627.9,344,0,0.0,27,130284.58632352941,128789.67544117647,5823.744402196473
1956,Customer,132009.125,133751.705,313,0,0.0,27,130284.58632352941,128789.67544117647,4731.359992490543
2348,Customer,128272.9625,125243.64,392,0,0.0,27,130284.58632352941,128789.67544117647,5067.359480072823
2594,Customer,123122.4775,128215.9,352,0,0.0,27,130284.58632352941,128789.67544117647,6032.959108897768
2650,Customer,132005.34,130453.26,429,0,0.0,27,130284.58632352941,128789.67544117647,3220.085303840227
113,Facility,135677.8975,172721.1125,0,5141,53434.8086,232,174910.051875,137908.5765625,3125.281534086394
387,Facility,135874.6125,176736.4675,0,3224,51537.0804,232,174910.051875,137908.5765625,2733.6429618342067
1194,Customer,136949.31,178180.61,434,0,0.0,232,174910.051875,137908.5765625,3408.3343126715104
1460,Customer,133479.92,174175.81,246,0,0.0,232,174910.051875,137908.5765625,4489.110165676242
2157,Customer,141987.715,177730.935,208,0,0.0,232,174910.051875,137908.5765625,4959.511265961555
2361,Customer,136768.335,173042.005,333,0,0.0,232,174910.051875,137908.5765625,2188.549736252238
2427,Customer,141061.8375,174877.8025,315,0,0.0,232,174910.051875,137908.5765625,3153.4258453547304
2457,Customer,141468.985,171815.6725,225,0,0.0,232,174910.051875,137908.5765625,4717.169909834344
114,Facility,13244.545,27505.5825,0,3894,35029.0754,206,28834.12199999999,15425.417749999993,2553.6685679141588
162,Facility,15750.6225,24065.9475,0,6667,19911.2188,206,28834.12199999999,15425.417749999993,4779.251635127902
214,Customer,14182.765,32732.6025,411,0,0.0,206,28834.12199999999,15425.417749999993,4091.7399802483656
927,Customer,16824.67,31079.18,406,0,0.0,206,28834.12199999999,15425.417749999993,2645.40966250865
985,Customer,14669.685,28481.665,226,0,0.0,206,28834.12199999999,15425.417749999993,833.8812423070472
1371,Customer,14177.7825,29365.855,324,0,0.0,206,28834.12199999999,15425.417749999993,1356.2203730705269
1821,Customer,17122.91,27614.4675,280,0,0.0,206,28834.12199999999,15425.417749999993,2090.2241597925113
2004,Customer,16579.69,32744.945,380,0,0.0,206,28834.12199999999,15425.417749999993,4077.6072597111606
2158,Customer,18186.2175,24921.2375,266,0,0.0,206,28834.12199999999,15425.417749999993,4788.807823450452
2528,Customer,13515.29,29829.7375,378,0,0.0,206,28834.12199999999,15425.417749999993,2154.0283761269966
115,Facility,171067.285,96268.25,0,5351,41125.9182,90,94082.208,172371.164,2545.3644282116006
463,Facility,168061.81,97665.5625,0,3566,58032.5616,90,94082.208,172371.164,5604.548275283762
304,Customer,175511.4025,92927.2875,230,0,0.0,90,94082.208,172371.164,3345.8839188176457
521,Customer,174968.56,91172.295,336,0,0.0,90,94082.208,172371.164,3900.520433017246
659,Customer,173925.7175,91374.64,311,0,0.0,90,94082.208,172371.164,3122.1084316510014
736,Customer,168051.4275,94037.7375,230,0,0.0,90,94082.208,172371.164,4319.965399722837
1315,Customer,172287.07,90815.1175,354,0,0.0,90,94082.208,172371.164,3268.1725988733037
2023,Customer,174408.7825,93442.1575,399,0,0.0,90,94082.208,172371.164,2135.7794347948347
2052,Customer,170821.1875,93264.865,286,0,0.0,90,94082.208,172371.164,1752.277583661107
2401,Customer,174608.3975,99854.1675,358,0,0.0,90,94082.208,172371.164,6190.373995419217
116,Facility,46014.4725,135834.315,0,6153,60709.0835,252,134421.97916666666,44438.86291666668,2115.9485024946152
118,Facility,44512.955,128257.0625,0,5871,68003.1419,252,134421.97916666666,44438.86291666668,6165.361882627572
140,Facility,43559.2875,133735.9325,0,4970,36731.2761,252,134421.97916666666,44438.86291666668,1115.4877598830044
253,Facility,44268.85,136151.27,0,5458,30642.3929,252,134421.97916666666,44438.86291666668,1737.6280321415754
411,Customer,40422.6025,130447.435,360,0,0.0,252,134421.97916666666,44438.86291666668,5650.429104702365
430,Customer,47857.0625,130946.31,379,0,0.0,252,134421.97916666666,44438.86291666668,4874.870721118396
532,Customer,46563.6275,139748.4425,318,0,0.0,252,134421.97916666666,44438.86291666668,5734.617352180721
781,Customer,43896.6425,136752.245,372,0,0.0,252,134421.97916666666,44438.86291666668,2392.517885878997
1561,Customer,46530.51,135350.245,352,0,0.0,252,134421.97916666666,44438.86291666668,2288.376057065541
1610,Customer,44729.9175,137303.2,331,0,0.0,252,134421.97916666666,44438.86291666668,2895.884365943068
1797,Customer,42540.765,137212.0375,141,0,0.0,252,134421.97916666666,44438.86291666668,3374.492732938872
2987,Customer,42369.6625,131325.255,394,0,0.0,252,134421.97916666666,44438.86291666668,3724.418200034851
117,Facility,60081.6775,38913.3525,0,4261,62806.0432,137,35123.810937500006,57824.176875000005,4411.0015105177945
556,Customer,61028.97,38279.6275,389,0,0.0,137,35123.810937500006,57824.176875000005,4497.7635720651815
873,Customer,57458.2725,32073.6075,132,0,0.0,137,35123.810937500006,57824.176875000005,3072.0721055634435
1139,Customer,55697.0575,34916.8675,292,0,0.0,137,35123.810937500006,57824.176875000005,2137.1622357286583
1190,Customer,54675.315,36339.1325,145,0,0.0,137,35123.810937500006,57824.176875000005,3375.253710183274
1584,Customer,57363.31,30038.7975,176,0,0.0,137,35123.810937500006,57824.176875000005,5105.855455849479
2599,Customer,55949.6475,38161.505,419,0,0.0,137,35123.810937500006,57824.176875000005,3569.516157000219
2730,Customer,60339.165,32267.5975,400,0,0.0,137,35123.810937500006,57824.176875000005,3805.669516582673
119,Facility,124607.095,181481.435,0,5884,31495.1169,191,182988.4713888889,119338.0025,5480.373568561866
82,Customer,116406.4,182776.515,407,0,0.0,191,182988.4713888889,119338.0025,2939.2547914049765
748,Customer,118630.5,186043.935,308,0,0.0,191,182988.4713888889,119338.0025,3136.3063731610077
950,Customer,123250.59,185232.4475,364,0,0.0,191,182988.4713888889,119338.0025,4510.406825597173
1810,Customer,117890.4125,185670.27,394,0,0.0,191,182988.4713888889,119338.0025,3047.5499337430697
1867,Customer,121810.225,184402.35,255,0,0.0,191,182988.4713888889,119338.0025,2847.9706488065767
1928,Customer,116441.245,180615.06,367,0,0.0,191,182988.4713888889,119338.0025,3744.901285042613
2149,Customer,117888.28,177257.005,295,0,0.0,191,182988.4713888889,119338.0025,5911.971100569531
2376,Customer,117117.275,183417.225,380,0,0.0,191,182988.4713888889,119338.0025,2261.7383332952345
120,Facility,37664.8975,124127.8325,0,5495,30422.1834,169,121324.37107142857,39573.07750000001,3391.2456257086146
319,Facility,41421.505,116533.9225,0,5574,32751.2271,169,121324.37107142857,39573.07750000001,5134.693928391276
610,Customer,42467.0525,121087.385,187,0,0.0,169,121324.37107142857,39573.07750000001,2903.662118545493
1092,Customer,42117.05,123160.385,411,0,0.0,169,121324.37107142857,39573.07750000001,3137.314652161066
1373,Customer,36198.025,122370.255,243,0,0.0,169,121324.37107142857,39573.07750000001,3533.391086449433
1531,Customer,37106.935,121664.895,345,0,0.0,169,121324.37107142857,39573.07750000001,2489.5411979390938
2651,Customer,40036.0775,120325.9225,328,0,0.0,169,121324.37107142857,39573.07750000001,1100.576462490337
121,Facility,82177.525,6941.23,0,5625,48898.9342,116,4359.222692307681,84194.97038461539,3276.7129286653235
211,Facility,87354.795,374.9175,0,5207,41967.5082,116,4359.222692307681,84194.97038461539,5085.192175861249
963,Customer,85981.415,6862.26,265,0,0.0,116,4359.222692307681,84194.97038461539,3075.1553013687408
1307,Customer,83560.425,5468.2225,397,0,0.0,116,4359.222692307681,84194.97038461539,1277.704354926555
1342,Customer,80721.65,1044.42,394,0,0.0,116,4359.222692307681,84194.97038461539,4801.236443158686
1520,Customer,85010.42,9453.125,390,0,0.0,116,4359.222692307681,84194.97038461539,5158.759424080952
1557,Customer,81967.9975,1447.3175,336,0,0.0,116,4359.222692307681,84194.97038461539,3665.8696209495256
2104,Customer,80780.8575,283.085,276,0,0.0,116,4359.222692307681,84194.97038461539,5317.054191518852
2135,Customer,86463.4725,951.48,418,0,0.0,116,4359.222692307681,84194.97038461539,4093.752814286775
2250,Customer,82105.405,9039.2175,357,0,0.0,116,4359.222692307681,84194.97038461539,5125.293640037605
2378,Customer,84665.8475,601.935,255,0,0.0,116,4359.222692307681,84194.97038461539,3786.6787638456635
2598,Customer,88011.0125,5345.6675,180,0,0.0,116,4359.222692307681,84194.97038461539,3941.47824870469
2627,Customer,85733.7925,8857.0175,378,0,0.0,116,4359.222692307681,84194.97038461539,4753.749218764147
123,Facility,112148.2275,118068.91,0,5255,56343.2086,118,116072.21675,110431.8015,2633.04047596529
701,Customer,112809.8325,117437.9125,377,0,0.0,118,116072.21675,110431.8015,2742.290341763445
856,Customer,108623.0025,115116.2075,292,0,0.0,118,116072.21675,110431.8015,2045.9001707039774
1160,Customer,110624.8325,112017.2625,389,0,0.0,118,116072.21675,110431.8015,4059.546149085405
1915,Customer,112004.3675,115734.375,399,0,0.0,118,116072.21675,110431.8015,1608.4467266276
1969,Customer,108261.765,116911.025,329,0,0.0,118,116072.21675,110431.8015,2326.511915207034
2088,Customer,110202.05,119174.67,295,0,0.0,118,116072.21675,110431.8015,3110.948717061687
2498,Customer,106442.98,117332.855,402,0,0.0,118,116072.21675,110431.8015,4183.288868369638
2527,Customer,110766.6125,116505.8975,257,0,0.0,118,116072.21675,110431.8015,547.8844756347484
2687,Customer,112434.345,112423.0525,292,0,0.0,118,116072.21675,110431.8015,4162.520893986038
124,Facility,133550.685,14054.105,0,5343,36748.1466,28,11417.742499999993,131017.41727272728,3656.207407881527
212,Facility,130845.035,16579.3525,0,5194,57161.3814,28,11417.742499999993,131017.41727272728,5164.487722906378
416,Facility,130801.04,12926.2975,0,5181,50526.5131,28,11417.742499999993,131017.41727272728,1523.9938688124444
38,Customer,126007.6475,13000.5375,346,0,0.0,28,11417.742499999993,131017.41727272728,5253.858885405747
282,Customer,130157.5075,8248.655,196,0,0.0,28,11417.742499999993,131017.41727272728,3283.680922362597
1305,Customer,131267.6575,10061.675,188,0,0.0,28,11417.742499999993,131017.41727272728,1378.9631017187282
1686,Customer,135745.6625,14135.5825,288,0,0.0,28,11417.742499999993,131017.41727272728,5453.710406212209
1836,Customer,130573.1075,11610.8475,316,0,0.0,28,11417.742499999993,131017.41727272728,484.4591986596734
2163,Customer,132083.9175,9554.3225,340,0,0.0,28,11417.742499999993,131017.41727272728,2147.034427104688
2816,Customer,132893.1225,7898.79,294,0,0.0,28,11417.742499999993,131017.41727272728,3987.6430127174617
2929,Customer,127266.2075,7525.0025,424,0,0.0,28,11417.742499999993,131017.41727272728,5406.015118976692
125,Facility,163349.825,48075.685,0,4780,46165.8012,12,49883.037749999996,160650.60775,3248.4300401317255
234,Facility,158027.185,51120.3475,0,4184,53741.0131,12,49883.037749999996,160650.60775,2900.5658659410983
143,Customer,157943.6175,51655.5725,422,0,0.0,12,49883.037749999996,160650.60775,3235.6878176908012
159,Customer,161450.735,48448.15,310,0,0.0,12,49883.037749999996,160650.60775,1642.8957578898892
558,Customer,163043.6075,52439.59,480,0,0.0,12,49883.037749999996,160650.60775,3501.7720100657907
579,Customer,162784.1925,50492.83,335,0,0.0,12,49883.037749999996,160650.60775,2219.0156542018062
644,Customer,158280.5675,52545.3375,184,0,0.0,12,49883.037749999996,160650.60775,3564.3976693783916
