index,loctype,y_loc,x_loc,demand,capacity,setup_cost,cluster,cen_x_loc,cen_y_loc,centroid_dist
395,Customer,75486.515483,82097.624889,40,0,0.0,1,83450.9559795862,74136.66607731035,1911.4388451603484
412,Customer,73278.532777,87386.039101,44,0,0.0,1,83450.9559795862,74136.66607731035,4027.5640197937664
424,Customer,77355.084074,89508.077099,72,0,0.0,1,83450.9559795862,74136.66607731035,6859.076516315044
450,Customer,73092.878002,81647.006529,33,0,0.0,1,83450.9559795862,74136.66607731035,2084.161022193421
516,Customer,75715.64475,81102.874274,50,0,0.0,1,83450.9559795862,74136.66607731035,2829.6044502575587
554,Customer,67748.200956,80553.3462,56,0,0.0,1,83450.9559795862,74136.66607731035,7014.8862457599735
675,Customer,71757.283067,80521.423052,34,0,0.0,1,83450.9559795862,74136.66607731035,3774.072956841898
729,Customer,70934.725596,81594.133729,38,0,0.0,1,83450.9559795862,74136.66607731035,3701.379704397532
737,Customer,66210.353936,87154.81097,45,0,0.0,1,83450.9559795862,74136.66607731035,8748.997996999264
835,Customer,78883.76534,82531.454921,30,0,0.0,1,83450.9559795862,74136.66607731035,4835.331799015425
843,Customer,73953.32492,80540.149327,61,0,0.0,1,83450.9559795862,74136.66607731035,2916.5749345257605
845,Customer,75844.799388,83030.720343,44,0,0.0,1,83450.9559795862,74136.66607731035,1759.0671952329153
867,Customer,78617.017168,84574.376069,34,0,0.0,1,83450.9559795862,74136.66607731035,4619.049533523375
891,Customer,77496.775431,81662.099098,34,0,0.0,1,83450.9559795862,74136.66607731035,3806.6184221104922
902,Customer,74816.890491,81148.736078,29,0,0.0,1,83450.9559795862,74136.66607731035,2400.6086162136035
991,Customer,71114.882687,81393.180487,33,0,0.0,1,83450.9559795862,74136.66607731035,3655.9013711865705
994,Customer,72391.092945,85117.231529,65,0,0.0,1,83450.9559795862,74136.66607731035,2413.1928573609753
15,Facility,106883.470988,63456.584273,0,8000,1536462.0,0,64720.710859650004,101498.92377660002,5530.946094373977
33,Facility,100017.067293,71077.245656,0,8000,1402362.0,0,64720.710859650004,101498.92377660002,6526.977344467781
53,Facility,98465.336501,65893.38068,0,8000,1655721.0,0,64720.710859650004,101498.92377660002,3252.3539577115575
55,Facility,105982.290101,64381.304937,0,8000,2210475.0,0,64720.710859650004,101498.92377660002,4496.195055721424
81,Facility,99151.555522,54396.22418,0,8000,1680386.0,0,64720.710859650004,101498.92377660002,10587.972559511776
37,Customer,95051.830832,58338.26312,61,0,0.0,0,64720.710859650004,101498.92377660002,9071.970380555407
87,Customer,106163.396357,69036.704453,43,0,0.0,0,64720.710859650004,101498.92377660002,6354.927627529801
141,Customer,102038.313487,65417.546316,61,0,0.0,0,64720.710859650004,101498.92377660002,881.2042401803875
187,Customer,97790.646915,71500.445363,51,0,0.0,0,64720.710859650004,101498.92377660002,7727.620411109265
233,Customer,102386.012142,66886.655626,49,0,0.0,0,64720.710859650004,101498.92377660002,2340.564568412288
269,Customer,103951.076942,60825.288729,58,0,0.0,0,64720.710859650004,101498.92377660002,4602.973899832475
398,Customer,102576.205142,60953.620792,67,0,0.0,0,64720.710859650004,101498.92377660002,3918.09937572101
448,Customer,96506.833387,63180.145957,72,0,0.0,0,64720.710859650004,101498.92377660002,5224.395340823068
487,Customer,99470.502369,72622.817005,64,0,0.0,0,64720.710859650004,101498.92377660002,8158.294854881643
584,Customer,103687.937131,64302.188793,66,0,0.0,0,64720.710859650004,101498.92377660002,2228.6633182278692
775,Customer,104131.732606,58470.584134,71,0,0.0,0,64720.710859650004,101498.92377660002,6782.017872200797
796,Customer,103622.180261,67109.838742,63,0,0.0,0,64720.710859650004,101498.92377660002,3196.271286478793
896,Customer,97453.39363,66908.474225,42,0,0.0,0,64720.710859650004,101498.92377660002,4599.19805072765
918,Customer,106766.730706,68368.143609,44,0,0.0,0,64720.710859650004,101498.92377660002,6407.304855121647
972,Customer,97881.96322,61288.760603,64,0,0.0,0,64720.710859650004,101498.92377660002,4986.049160620086
20,Facility,94941.530731,89315.888243,0,8000,1740862.0,38,90277.965342125,101007.39061125,6141.6812381861055
43,Facility,99331.852708,85361.9828,0,8000,2194426.0,38,90277.965342125,101007.39061125,5193.679968933891
65,Facility,101696.284726,92513.69816,0,8000,1935370.0,38,90277.965342125,101007.39061125,2339.4606930360014
68,Facility,106901.725032,88049.223177,0,8000,1444604.0,38,90277.965342125,101007.39061125,6301.624386001146
89,Facility,99613.160667,94113.799216,0,8000,1555403.0,38,90277.965342125,101007.39061125,4081.359901480173
95,Facility,98890.664372,92758.11155,0,8000,2122850.0,38,90277.965342125,101007.39061125,3260.6219014731228
9,Customer,100068.3061,86729.316645,60,0,0.0,38,90277.965342125,101007.39061125,3670.8019961415225
62,Customer,98849.980371,84784.788426,77,0,0.0,38,90277.965342125,101007.39061125,5901.644819589205
120,Customer,98595.626695,96483.87274,67,0,0.0,38,90277.965342125,101007.39061125,6658.069676619891
193,Customer,101011.729932,96452.323131,65,0,0.0,38,90277.965342125,101007.39061125,6174.359313705832
420,Customer,99075.721989,86835.460327,69,0,0.0,38,90277.965342125,101007.39061125,3947.427573160274
427,Customer,106320.606595,90927.638799,62,0,0.0,38,90277.965342125,101007.39061125,5352.788029666826
616,Customer,102965.585208,88854.035904,47,0,0.0,38,90277.965342125,101007.39061125,2421.1776315462444
862,Customer,99174.251607,90791.67591,46,0,0.0,38,90277.965342125,101007.39061125,1903.7586917593158
875,Customer,99234.323206,88647.528484,46,0,0.0,38,90277.965342125,101007.39061125,2408.7532816568164
913,Customer,109446.899841,91828.101962,69,0,0.0,38,90277.965342125,101007.39061125,8580.689924435743
21,Facility,67957.676868,50773.109168,0,8000,1830706.0,11,50783.03044338889,70321.13035794445,2363.474313555357
31,Facility,69478.916479,56305.16207,0,8000,1888824.0,11,50783.03044338889,70321.13035794445,5585.987998510675
35,Facility,77096.893745,51081.935803,0,8000,1459359.0,11,50783.03044338889,70321.13035794445,6782.353123464353
83,Facility,68715.700802,46345.561263,0,8000,1465357.0,11,50783.03044338889,70321.13035794445,4718.955052339573
16,Customer,71816.637547,58678.268476,46,0,0.0,11,50783.03044338889,70321.13035794445,8035.628497143567
80,Customer,69798.499103,44623.8146,69,0,0.0,11,50783.03044338889,70321.13035794445,6181.349628851092
174,Customer,67369.787313,48105.744252,68,0,0.0,11,50783.03044338889,70321.13035794445,3984.7568457239217
178,Customer,65760.532197,54578.632768,52,0,0.0,11,50783.03044338889,70321.13035794445,5933.435142664261
252,Customer,70867.076827,44081.535522,69,0,0.0,11,50783.03044338889,70321.13035794445,6723.696284669268
316,Customer,64765.131533,47165.632588,64,0,0.0,11,50783.03044338889,70321.13035794445,6629.833345338044
399,Customer,73610.597169,55755.69079,39,0,0.0,11,50783.03044338889,70321.13035794445,5962.2095588627635
459,Customer,69009.915372,55331.101912,75,0,0.0,11,50783.03044338889,70321.13035794445,4733.311612704124
536,Customer,71478.02858,59652.620295,56,0,0.0,11,50783.03044338889,70321.13035794445,8944.7212160021
582,Customer,72284.221946,50934.578539,65,0,0.0,11,50783.03044338889,70321.13035794445,1968.9325555685841
586,Customer,75982.069467,41509.79815,65,0,0.0,11,50783.03044338889,70321.13035794445,10864.578627981164
657,Customer,67371.630092,47195.829565,77,0,0.0,11,50783.03044338889,70321.13035794445,4644.088926874717
702,Customer,68055.255625,50189.066573,56,0,0.0,11,50783.03044338889,70321.13035794445,2342.4306573991494
952,Customer,74361.775778,51786.465647,84,0,0.0,11,50783.03044338889,70321.13035794445,4163.375747931229
24,Facility,55405.040315,62994.321209,0,8000,2237235.0,25,61746.12743575001,47477.36178208333,8025.339532807806
28,Customer,49384.517495,58685.495602,72,0,0.0,25,61746.12743575001,47477.36178208333,3606.2043945226683
170,Customer,46818.508831,62454.730858,89,0,0.0,25,61746.12743575001,47477.36178208333,967.5773980285093
442,Customer,44256.929194,64945.824455,73,0,0.0,25,61746.12743575001,47477.36178208333,4539.740859276708
455,Customer,57446.609541,61396.785518,76,0,0.0,25,61746.12743575001,47477.36178208333,9975.366692716725
488,Customer,43954.082538,55097.936391,87,0,0.0,25,61746.12743575001,47477.36178208333,7524.0906958437545
517,Customer,42485.214773,67619.047667,75,0,0.0,25,61746.12743575001,47477.36178208333,7707.96495859479
545,Customer,54462.587081,65557.669346,96,0,0.0,25,61746.12743575001,47477.36178208333,7957.463428142008
655,Customer,46184.702666,55455.128425,84,0,0.0,25,61746.12743575001,47477.36178208333,6422.432260728866
769,Customer,34515.690152,55844.696043,83,0,0.0,25,61746.12743575001,47477.36178208333,14241.903802843293
812,Customer,50975.100562,70183.29268,79,0,0.0,25,61746.12743575001,47477.36178208333,9133.451370172885
909,Customer,43839.358237,60718.601035,72,0,0.0,25,61746.12743575001,47477.36178208333,3780.3280675461424
27,Facility,44308.6205,94541.418282,0,8000,1592113.0,19,88775.24092966666,45982.92190646667,6004.338969300301
29,Facility,48359.403786,92121.207343,0,8000,1479013.0,19,88775.24092966666,45982.92190646667,4104.041588837165
41,Facility,45395.416753,84957.60703,0,8000,1544585.0,19,88775.24092966666,45982.92190646667,3862.5756817483802
48,Facility,45297.351524,88662.747555,0,8000,1374042.0,19,88775.24092966666,45982.92190646667,694.7384462223116
52,Facility,47585.26797,84232.772236,0,8000,1557988.0,19,88775.24092966666,45982.92190646667,4816.797145434133
67,Facility,48198.412476,85889.02231,0,8000,1497012.0,19,88775.24092966666,45982.92190646667,3638.4964455392324
67,Customer,41423.724324,87056.248259,70,0,0.0,19,88775.24092966666,45982.92190646667,4872.496115727091
272,Customer,43046.650719,91592.678489,72,0,0.0,19,88775.24092966666,45982.92190646667,4069.3541117834825
470,Customer,48607.457342,79886.443647,82,0,0.0,19,88775.24092966666,45982.92190646667,9268.166128458879
493,Customer,45524.387289,89620.745025,72,0,0.0,19,88775.24092966666,45982.92190646667,961.8373930352005
682,Customer,46605.852567,95922.827924,79,0,0.0,19,88775.24092966666,45982.92190646667,7174.680651387598
771,Customer,42231.855258,93327.748625,64,0,0.0,19,88775.24092966666,45982.92190646667,5898.798802918113
872,Customer,45303.939097,90903.405999,75,0,0.0,19,88775.24092966666,45982.92190646667,2233.854117412731
932,Customer,51619.159222,88777.076329,55,0,0.0,19,88775.24092966666,45982.92190646667,5636.23761437549
965,Customer,46236.32977,84136.664892,99,0,0.0,19,88775.24092966666,45982.92190646667,4645.492783603892
28,Facility,63856.169704,98208.130308,0,8000,2110304.0,9,95566.7467885,69233.66963996667,5991.1945769110025
46,Facility,78181.635055,98153.237761,0,8000,1810348.0,9,95566.7467885,69233.66963996667,9314.29120327772
61,Facility,73699.612742,92068.048334,0,8000,1627211.0,9,95566.7467885,69233.66963996667,5673.230002927756
80,Facility,72781.967258,104297.330869,0,8000,1866115.0,9,95566.7467885,69233.66963996667,9424.0922307043
96,Facility,72798.549356,93546.775558,0,8000,1777909.0,9,95566.7467885,69233.66963996667,4097.395656003163
0,Customer,65274.022251,97932.499914,56,0,0.0,9,95566.7467885,69233.66963996667,4612.5475927911675
12,Customer,67071.810757,96238.529527,49,0,0.0,9,95566.7467885,69233.66963996667,2263.8299135775355
92,Customer,64119.00808,92044.47765,71,0,0.0,9,95566.7467885,69233.66963996667,6210.164471012838
101,Customer,64155.39676,100561.670357,68,0,0.0,9,95566.7467885,69233.66963996667,7123.069345342759
168,Customer,70087.103285,89740.72376,66,0,0.0,9,95566.7467885,69233.66963996667,5888.199496882489
202,Customer,66828.162053,94891.886541,70,0,0.0,9,95566.7467885,69233.66963996667,2498.3800961042725
271,Customer,68545.397727,94673.276801,54,0,0.0,9,95566.7467885,69233.66963996667,1127.8328088604408
385,Customer,66262.450239,91308.977805,71,0,0.0,9,95566.7467885,69233.66963996667,5191.988197746147
393,Customer,67320.77584,92717.135899,54,0,0.0,9,95566.7467885,69233.66963996667,3432.1195945811464
400,Customer,66980.450851,91335.335724,53,0,0.0,9,95566.7467885,69233.66963996667,4793.937265726925
404,Customer,73028.552961,90406.872404,64,0,0.0,9,95566.7467885,69233.66963996667,6405.110700376393
436,Customer,66366.3917,95549.452558,68,0,0.0,9,95566.7467885,69233.66963996667,2867.33009530262
507,Customer,73007.400944,100598.271122,75,0,0.0,9,95566.7467885,69233.66963996667,6289.458249614492
590,Customer,78403.350994,97792.913785,69,0,0.0,9,95566.7467885,69233.66963996667,9436.041311419332
613,Customer,65969.316741,97129.732425,52,0,0.0,9,95566.7467885,69233.66963996667,3619.243560317182
670,Customer,71364.387975,95384.568588,63,0,0.0,9,95566.7467885,69233.66963996667,2138.492347422513
676,Customer,68360.304484,88887.989555,43,0,0.0,9,95566.7467885,69233.66963996667,6735.619116286585
692,Customer,73143.964591,91788.676348,47,0,0.0,9,95566.7467885,69233.66963996667,5437.299224565133
711,Customer,68983.754664,90843.312729,73,0,0.0,9,95566.7467885,69233.66963996667,4730.040888793355
739,Customer,66139.075852,101364.117081,73,0,0.0,9,95566.7467885,69233.66963996667,6571.606578370588
897,Customer,71915.939936,98475.063858,76,0,0.0,9,95566.7467885,69233.66963996667,3956.3723431608128
969,Customer,62440.662461,102017.065783,55,0,0.0,9,95566.7467885,69233.66963996667,9367.580352700492
979,Customer,68743.559613,92261.672601,45,0,0.0,9,95566.7467885,69233.66963996667,3341.2158301151417
986,Customer,69514.096949,100749.534594,65,0,0.0,9,95566.7467885,69233.66963996667,5190.368860928019
989,Customer,71666.817376,96035.123416,49,0,0.0,9,95566.7467885,69233.66963996667,2477.818510414441
34,Facility,65984.439057,42007.869156,0,8000,1479901.0,30,33868.53532677778,65199.54852933333,8177.090455898238
71,Customer,56486.838585,36020.312771,79,0,0.0,30,33868.53532677778,65199.54852933333,8974.489441943117
135,Customer,62736.293271,31413.91303,74,0,0.0,30,33868.53532677778,65199.54852933333,3477.469926188499
153,Customer,69750.911479,36027.394115,69,0,0.0,30,33868.53532677778,65199.54852933333,5037.4175891107925
188,Customer,70026.57901,27751.141358,68,0,0.0,30,33868.53532677778,65199.54852933333,7792.479209502189
241,Customer,62230.329894,21031.035424,78,0,0.0,30,33868.53532677778,65199.54852933333,13176.405543934594
312,Customer,64046.930699,34849.150856,68,0,0.0,30,33868.53532677778,65199.54852933333,1513.3190935668847
335,Customer,71514.872556,32242.200028,81,0,0.0,30,33868.53532677778,65199.54852933333,6521.371333227693
441,Customer,68619.744309,31683.732905,62,0,0.0,30,33868.53532677778,65199.54852933333,4058.4603969308055
514,Customer,60285.153855,31829.36705,76,0,0.0,30,33868.53532677778,65199.54852933333,5320.665585820323
634,Customer,65551.788452,38921.753238,88,0,0.0,30,33868.53532677778,65199.54852933333,5065.479663508405
666,Customer,56753.235761,31844.625091,76,0,0.0,30,33868.53532677778,65199.54852933333,8685.413750823658
680,Customer,66092.617483,29999.401799,64,0,0.0,30,33868.53532677778,65199.54852933333,3970.8646932094553
706,Customer,66181.925287,32117.49531,75,0,0.0,30,33868.53532677778,65199.54852933333,2007.7861525473343
725,Customer,63521.70962,42380.922854,66,0,0.0,30,33868.53532677778,65199.54852933333,8676.167634346468
801,Customer,71993.614206,34933.365473,83,0,0.0,30,33868.53532677778,65199.54852933333,6877.004555703283
939,Customer,69220.690929,32923.038515,73,0,0.0,30,33868.53532677778,65199.54852933333,4130.80505706563
945,Customer,62594.199075,41656.916909,59,0,0.0,30,33868.53532677778,65199.54852933333,8212.596023760894
40,Facility,109829.262661,80686.691016,0,8000,1891834.0,47,79684.26744516667,105763.11145811112,4187.891906450899
42,Facility,104371.051108,84145.741787,0,8000,2116415.0,47,79684.26744516667,105763.11145811112,4673.605173866178
60,Facility,113121.563619,82972.12403,0,8000,1898165.0,47,79684.26744516667,105763.11145811112,8059.579339303144
76,Facility,102244.132068,81472.976822,0,8000,1781490.0,47,79684.26744516667,105763.11145811112,3947.492518396741
117,Customer,105702.037815,83042.7728,50,0,0.0,47,79684.26744516667,105763.11145811112,3359.0606139703805
220,Customer,107191.368723,78461.231573,50,0,0.0,47,79684.26744516667,105763.11145811112,1880.3551683962207
242,Customer,105505.329527,76984.311511,72,0,0.0,47,79684.26744516667,105763.11145811112,2712.234055248394
343,Customer,106611.949345,72317.334716,68,0,0.0,47,79684.26744516667,105763.11145811112,7415.674183395942
449,Customer,102358.302826,77040.155812,66,0,0.0,47,79684.26744516667,105763.11145811112,4310.921960549241
464,Customer,112610.595186,82128.623465,58,0,0.0,47,79684.26744516667,105763.11145811112,7270.688396252348
577,Customer,100382.027165,81238.709339,51,0,0.0,47,79684.26744516667,105763.11145811112,5601.103263721465
580,Customer,109420.134614,75890.988693,62,0,0.0,47,79684.26744516667,105763.11145811112,5269.039955660472
673,Customer,104193.848255,80430.160632,51,0,0.0,47,79684.26744516667,105763.11145811112,1737.5107616365815
730,Customer,106339.16964,82336.455807,57,0,0.0,47,79684.26744516667,105763.11145811112,2714.0276593220856
732,Customer,104395.960282,76156.335647,45,0,0.0,47,79684.26744516667,105763.11145811112,3783.570418382287
744,Customer,107334.097887,77401.908345,61,0,0.0,47,79684.26744516667,105763.11145811112,2770.7691029507705
901,Customer,99985.748861,78042.379612,54,0,0.0,47,79684.26744516667,105763.11145811112,6006.139711595064
903,Customer,102139.426664,83567.912406,59,0,0.0,47,79684.26744516667,105763.11145811112,5311.665432694185
50,Facility,62386.574199,79412.581202,0,8000,1843254.0,48,80068.81724447059,59613.49878570589,2849.665417422505
35,Customer,59310.991135,79881.954437,67,0,0.0,48,80068.81724447059,59613.49878570589,355.567978804882
88,Customer,57308.464065,78459.659022,94,0,0.0,48,80068.81724447059,59613.49878570589,2811.151943350686
100,Customer,60964.945124,77124.90009,51,0,0.0,48,80068.81724447059,59613.49878570589,3239.2985996469624
130,Customer,57774.425806,84599.055183,77,0,0.0,48,80068.81724447059,59613.49878570589,4889.299050413625
244,Customer,63005.804718,85224.908761,61,0,0.0,48,80068.81724447059,59613.49878570589,6171.954250081931
290,Customer,59494.98827,85480.415141,43,0,0.0,48,80068.81724447059,59613.49878570589,5412.895393045622
443,Customer,56590.65884,80526.219397,78,0,0.0,48,80068.81724447059,59613.49878570589,3057.250082425992
532,Customer,53702.17395,80762.562393,73,0,0.0,48,80068.81724447059,59613.49878570589,5951.894122406865
572,Customer,62385.37387,76443.871259,57,0,0.0,48,80068.81724447059,59613.49878570589,4563.2800572077285
600,Customer,61226.975596,77699.549376,58,0,0.0,48,80068.81724447059,59613.49878570589,2866.4852432768644
606,Customer,56801.2488,81255.757709,59,0,0.0,48,80068.81724447059,59613.49878570589,3052.470744895036
754,Customer,65781.047829,81284.152711,41,0,0.0,48,80068.81724447059,59613.49878570589,6286.151564959473
768,Customer,59779.800593,83085.50378,65,0,0.0,48,80068.81724447059,59613.49878570589,3021.266943643634
848,Customer,55120.175526,80742.512981,69,0,0.0,48,80068.81724447059,59613.49878570589,4543.54705727055
882,Customer,65105.698187,76732.050658,48,0,0.0,48,80068.81724447059,59613.49878570589,6426.372656184983
900,Customer,56690.132849,72454.239056,96,0,0.0,48,80068.81724447059,59613.49878570589,8156.461817983591
51,Facility,79891.274654,75656.039762,0,8000,1578148.0,8,76564.14884129608,82989.78178255892,3228.840120791121
4,Customer,84161.203295,80674.591427,32,0,0.0,8,76564.14884129608,82989.78178255892,4274.104188034982
6,Customer,83688.911886,76697.563512,14,0,0.0,8,76564.14884129608,82989.78178255892,711.7460051848404
7,Customer,84780.232388,74896.736699,23,0,0.0,8,76564.14884129608,82989.78178255892,2446.625558355987
11,Customer,85505.58041,79331.749418,49,0,0.0,8,76564.14884129608,82989.78178255892,3740.1678686933765
13,Customer,85592.73367,80725.650387,27,0,0.0,8,76564.14884129608,82989.78178255892,4908.508291042125
14,Customer,82943.473046,78208.856685,20,0,0.0,8,76564.14884129608,82989.78178255892,1645.3596537605135
17,Customer,83118.927744,76822.672995,12,0,0.0,8,76564.14884129608,82989.78178255892,288.98688102554615
21,Customer,83581.684306,76846.470397,13,0,0.0,8,76564.14884129608,82989.78178255892,655.7850700275214
24,Customer,83336.120499,77425.958021,16,0,0.0,8,76564.14884129608,82989.78178255892,928.7979159795767
25,Customer,82997.847997,77286.744719,14,0,0.0,8,76564.14884129608,82989.78178255892,722.6408971889894
27,Customer,82760.766566,76682.811436,5,0,0.0,8,76564.14884129608,82989.78178255892,257.93173670061054
38,Customer,82538.80877,76754.107066,7,0,0.0,8,76564.14884129608,82989.78178255892,489.34730528442304
45,Customer,81994.782315,75944.897139,27,0,0.0,8,76564.14884129608,82989.78178255892,1171.962717512427
50,Customer,82838.150335,76676.700163,3,0,0.0,8,76564.14884129608,82989.78178255892,188.83827976899508
52,Customer,80951.5571,75255.962366,21,0,0.0,8,76564.14884129608,82989.78178255892,2421.923143029093
54,Customer,86348.793452,79859.922073,46,0,0.0,8,76564.14884129608,82989.78178255892,4705.855989111595
55,Customer,83257.500718,79112.395668,24,0,0.0,8,76564.14884129608,82989.78178255892,2562.27151531611
56,Customer,82702.923239,76824.373404,7,0,0.0,8,76564.14884129608,82989.78178255892,387.3043338864056
59,Customer,82798.682327,76660.334627,2,0,0.0,8,76564.14884129608,82989.78178255892,213.9408967130761
60,Customer,81605.734938,78282.881103,31,0,0.0,8,76564.14884129608,82989.78178255892,2206.722967514368
66,Customer,82381.303365,74594.65218,22,0,0.0,8,76564.14884129608,82989.78178255892,2061.349820746438
68,Customer,82779.981341,76791.396744,9,0,0.0,8,76564.14884129608,82989.78178255892,309.28600770426846
70,Customer,83081.675033,77621.770074,14,0,0.0,8,76564.14884129608,82989.78178255892,1061.6058785362854
72,Customer,82994.195909,76464.398665,13,0,0.0,8,76564.14884129608,82989.78178255892,99.8477950849986
78,Customer,82880.244628,76197.811119,12,0,0.0,8,76564.14884129608,82989.78178255892,382.3633285318246
79,Customer,82659.72999,79261.360553,23,0,0.0,8,76564.14884129608,82989.78178255892,2717.3305289427335
84,Customer,82980.336196,76167.51974,42,0,0.0,8,76564.14884129608,82989.78178255892,396.7415570624932
89,Customer,82557.245606,74566.939291,19,0,0.0,8,76564.14884129608,82989.78178255892,2043.510100739913
90,Customer,81814.136477,77537.100133,22,0,0.0,8,76564.14884129608,82989.78178255892,1526.0327979801314
99,Customer,79382.499381,74913.797214,31,0,0.0,8,76564.14884129608,82989.78178255892,3966.8812458044963
102,Customer,82847.989773,76751.339943,5,0,0.0,8,76564.14884129608,82989.78178255892,234.8307529517504
104,Customer,81765.620115,75991.750342,19,0,0.0,8,76564.14884129608,82989.78178255892,1351.3740527022967
105,Customer,83771.044979,74960.63858,26,0,0.0,8,76564.14884129608,82989.78178255892,1783.7088720402635
111,Customer,82795.252446,76613.882401,3,0,0.0,8,76564.14884129608,82989.78178255892,200.78617916299848
112,Customer,83948.246553,76262.220168,21,0,0.0,8,76564.14884129608,82989.78178255892,1004.8958353655456
114,Customer,83070.229081,76711.122723,8,0,0.0,8,76564.14884129608,82989.78178255892,167.55026030891685
116,Customer,82880.146681,76624.3421,7,0,0.0,8,76564.14884129608,82989.78178255892,125.0723146313004
118,Customer,82782.147372,76648.973393,3,0,0.0,8,76564.14884129608,82989.78178255892,224.29278414589282
122,Customer,82893.347074,76386.113833,9,0,0.0,8,76564.14884129608,82989.78178255892,202.4749791797177
128,Customer,81233.57259,75857.830473,29,0,0.0,8,76564.14884129608,82989.78178255892,1892.9227045552836
129,Customer,85276.846115,77169.388288,23,0,0.0,8,76564.14884129608,82989.78178255892,2365.7933232999508
132,Customer,82561.475882,77641.187015,15,0,0.0,8,76564.14884129608,82989.78178255892,1159.0759992636708
133,Customer,85232.099027,77948.88706,24,0,0.0,8,76564.14884129608,82989.78178255892,2635.4291034017924
134,Customer,83129.668723,73712.668608,28,0,0.0,8,76564.14884129608,82989.78178255892,2854.909434112432
136,Customer,80946.108764,74813.415484,29,0,0.0,8,76564.14884129608,82989.78178255892,2691.034502776746
140,Customer,80821.797788,78043.177122,22,0,0.0,8,76564.14884129608,82989.78178255892,2624.438845884132
147,Customer,83084.890866,76011.589554,13,0,0.0,8,76564.14884129608,82989.78178255892,560.6848524172416
149,Customer,81947.924967,77353.387023,23,0,0.0,8,76564.14884129608,82989.78178255892,1307.0434314076515
151,Customer,82938.240185,76547.855255,6,0,0.0,8,76564.14884129608,82989.78178255892,54.05568641052051
152,Customer,83869.270787,75933.174045,19,0,0.0,8,76564.14884129608,82989.78178255892,1082.4186355073703
154,Customer,82786.027671,75214.380876,17,0,0.0,8,76564.14884129608,82989.78178255892,1365.0601811336674
157,Customer,82783.940671,76762.823072,5,0,0.0,8,76564.14884129608,82989.78178255892,286.0804312664609
158,Customer,82879.035977,77312.981611,21,0,0.0,8,76564.14884129608,82989.78178255892,756.9776419626514
159,Customer,86216.868424,76840.402133,24,0,0.0,8,76564.14884129608,82989.78178255892,3238.8893269984933
162,Customer,82988.653591,75785.576019,14,0,0.0,8,76564.14884129608,82989.78178255892,778.5736396990778
172,Customer,85369.207244,75459.936964,20,0,0.0,8,76564.14884129608,82989.78178255892,2623.1563804919974
175,Customer,82936.121479,75020.741582,29,0,0.0,8,76564.14884129608,82989.78178255892,1544.3397929943562
176,Customer,85550.477679,75201.929006,24,0,0.0,8,76564.14884129608,82989.78178255892,2900.483813732508
186,Customer,83106.922889,71638.726724,31,0,0.0,8,76564.14884129608,82989.78178255892,4926.814901370627
190,Customer,83176.677541,74417.930625,25,0,0.0,8,76564.14884129608,82989.78178255892,2154.340422608368
195,Customer,82776.108886,76553.395128,4,0,0.0,8,76564.14884129608,82989.78178255892,213.94333145375273
198,Customer,85151.370494,75558.807581,19,0,0.0,8,76564.14884129608,82989.78178255892,2383.941443719463
199,Customer,81621.956927,77214.24058,19,0,0.0,8,76564.14884129608,82989.78178255892,1514.4517503756397
200,Customer,82835.663637,75798.784127,12,0,0.0,8,76564.14884129608,82989.78178255892,780.727576482361
201,Customer,81496.620575,77161.85015,13,0,0.0,8,76564.14884129608,82989.78178255892,1608.3461213884282
203,Customer,82947.154799,76064.622714,31,0,0.0,8,76564.14884129608,82989.78178255892,501.3416116569118
210,Customer,82918.927878,76746.168986,6,0,0.0,8,76564.14884129608,82989.78178255892,195.32436834476854
212,Customer,82621.547262,76503.916193,7,0,0.0,8,76564.14884129608,82989.78178255892,373.1281737580515
213,Customer,81609.692442,77439.625459,16,0,0.0,8,76564.14884129608,82989.78178255892,1634.3518275055258
214,Customer,83452.549731,78754.187789,22,0,0.0,8,76564.14884129608,82989.78178255892,2238.397812401653
225,Customer,82799.214791,75861.139028,14,0,0.0,8,76564.14884129608,82989.78178255892,728.3807904265385
226,Customer,82224.628745,75680.001283,21,0,0.0,8,76564.14884129608,82989.78178255892,1169.2630481318336
229,Customer,84363.681831,77237.524611,20,0,0.0,8,76564.14884129608,82989.78178255892,1530.0445321397522
234,Customer,81939.889687,76969.720905,26,0,0.0,8,76564.14884129608,82989.78178255892,1125.5052692787099
236,Customer,87418.668275,75586.981154,33,0,0.0,8,76564.14884129608,82989.78178255892,4535.404309653407
238,Customer,83004.581047,76503.354031,7,0,0.0,8,76564.14884129608,82989.78178255892,62.57017809574694
239,Customer,82516.379764,77919.686293,20,0,0.0,8,76564.14884129608,82989.78178255892,1435.824242081058
248,Customer,81190.5945,79610.620988,29,0,0.0,8,76564.14884129608,82989.78178255892,3538.0881021201976
251,Customer,85284.98585,75137.937723,24,0,0.0,8,76564.14884129608,82989.78178255892,2702.2286848358044
253,Customer,82158.545349,76684.743173,18,0,0.0,8,76564.14884129608,82989.78178255892,839.9386890213168
255,Customer,82761.371388,76695.656484,4,0,0.0,8,76564.14884129608,82989.78178255892,263.56321524845697
256,Customer,82791.859446,76699.243675,6,0,0.0,8,76564.14884129608,82989.78178255892,239.6327719708475
257,Customer,82206.322402,77564.35492,46,0,0.0,8,76564.14884129608,82989.78178255892,1270.5198939261159
